Region,HSI AGG,HSI Interface,StatusPhysical,StatusProtocol,Description,HSI VLAN,BNG,BNG Port,HSI VSI
SLZ,CRMMSC-FMAGG-001-SL590,100GE1/1/16.3931,up,up,***To:CRM-BNG-5/0/1:3931***,3931,CMO_CRM_BNG_001,ET-5/1/0,HSI-3931
SLZ,CRMMSC-FMAGG-001-SL590,100GE1/1/16.3932,up,up,***To:CRM-BNG-5/0/1:3932***,3932,CMO_CRM_BNG_001,ET-5/1/0,HSI-3932
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.205,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:205***
",205,CMO_CRM_BNG_001,ET-10/3/0,HSI-205
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.211,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:211***
",211,CMO_CRM_BNG_001,ET-10/3/0,HSI-211
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.275,up,up,***To:CRM-BNG-5/0/1:275***,275,CMO_CRM_BNG_001,ET-10/3/0,HSI-275
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.742,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:742***
",742,CMO_CRM_BNG_001,ET-10/3/0,HSI-742
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.798,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:798***
",798,CMO_CRM_BNG_001,ET-10/3/0,HSI-798
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1209,up,up,***To:CRM-BNG-10/0/1:1209***,1209,CMO_CRM_BNG_001,ET-10/3/0,HSI-1209
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1699,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:1699***
",1699,CMO_CRM_BNG_001,ET-10/3/0,HSI-1699
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1699,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:1699***
",1699,CMO_CRM_BNG_001,ET-10/3/0,HSI-1702
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1702,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:1702***
",1702,CMO_CRM_BNG_001,ET-10/3/0,HSI-1702
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1735,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:1735***
",1735,CMO_CRM_BNG_001,ET-10/3/0,HSI-1735
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1741,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:1741***
",1741,CMO_CRM_BNG_001,ET-10/3/0,HSI-1741
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1768,up,up,***To:CRM-BNG-10/0/1:1768***,1768,CMO_CRM_BNG_001,ET-10/3/0,HSI-1768
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1774,up,up,***To:CRM-BNG-10/0/1:1774***,1774,CMO_CRM_BNG_001,ET-10/3/0,HSI-1774
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1810,up,up,***To:CRM-BNG-10/0/1:1810***,1810,CMO_CRM_BNG_001,ET-10/3/0,HSI-1810
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.1884,up,up,***To:CRM-BNG-10/0/1:1884***,1884,CMO_CRM_BNG_001,ET-10/3/0,HSI-70001884
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2299,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:2299***
",2299,CMO_CRM_BNG_001,ET-10/3/0,HSI-2299
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2341,up,up,***To:CRM-BNG-10/0/1:2341***,2341,CMO_CRM_BNG_001,ET-10/3/0,HSI-2341
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2343,up,up,***To:CRM-BNG-10/0/1:2343***,2343,CMO_CRM_BNG_001,ET-10/3/0,HSI-2343
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2347,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:2347***
",2347,CMO_CRM_BNG_001,ET-10/3/0,HSI-2347
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2363,up,up,***To:CRM-BNG-10/0/1:2363***,2363,CMO_CRM_BNG_001,ET-10/3/0,HSI-2363
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2367,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:2367***
",2367,CMO_CRM_BNG_001,ET-10/3/0,HSI-2367
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2464,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:2464***
",2464,CMO_CRM_BNG_001,ET-10/3/0,HSI-2464
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2468,up,up,***To:CRM-BNG-10/0/1:2468***,2468,CMO_CRM_BNG_001,ET-10/3/0,HSI-2468
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.2794,up,up,***To:CRM-BNG-10/0/1:1884***,2794,CMO_CRM_BNG_001,ET-10/3/0,HSI-70002794
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.3006,up,up,***To:CRM-BNG-10/0/1:3006***,3006,CMO_CRM_BNG_001,ET-10/3/0,HSI-3006
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.3107,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:3107***
",3107,CMO_CRM_BNG_001,ET-10/3/0,HSI-3107
SLZ,CRMMSC-FMAGG-002-SL590,100GE1/1/16.3385,up,up,"***To::CMO_CRM_BNG_001-et10/1/0:3385***
",3385,CMO_CRM_BNG_001,ET-10/3/0,HSI-3385
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/36.247,up,up,"***TO::NSU_NSB_CGN_003_IPOE_ET-1/0/2:247***
",247,NSU_NSB_CGN_003_IPOE,ET-1/0/2,HSI-247
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/36.746,up,up,"***TO::NSU_NSB_CGN_003_IPOE_ET-1/0/2:746***
",746,NSU_NSB_CGN_003_IPOE,ET-1/0/2,HSI-746
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/36.1753,up,up,"***TO:NSU_NSB_CGN_003_IPOE_ET-1/0/2:1753***
",1753,NSU_NSB_CGN_003_IPOE,ET-1/0/2,HSI-1753
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/36.1756,up,up,"***TO:NSU_NSB_CGN_003_IPOE_ET-1/0/2:1756***
",1756,NSU_NSB_CGN_003_IPOE,ET-1/0/2,HSI-1756
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/36.1882,up,up,"***TO::NSU_NSB_CGN_003_IPOE_ET-1/0/2:1882***
",1882,NSU_NSB_CGN_003_IPOE,ET-1/0/2,HSI-70001882
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/37.30,up,up,"TT/OLT MKT_001_GPONA_01 (FIO-NCR733_NSB_BNG-TEST_FMC) - DATA
",30,NSU_NSB_CGN_003_IPOE,ET-1/1/2,HSI-70000030
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/38.216,up,up,"***TO:NSU_NSB_CGN_003_IPOE_ET-11/0/2:216***
",216,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-216
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/38.232,up,up,"***TO::NSU_NSB_CGN_003_IPOE_ET-11/0/2:232***
",232,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-232
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/38.263,up,up,"***TO:NSU_NSB_CGN_003_IPOE_ET-11/0/2:263***
",263,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-263
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/38.792,up,up,"***TO:NSU_NSB_CGN_003_IPOE_ET-11/0/2:792***
",792,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-792
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/38.864,up,up,"***TO::NSU_NSB_CGN_003_IPOE_ET-11/0/2:864***
",864,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-864
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/38.883,up,up,"***TO:NSU_NSB_CGN_003_IPOE_ET-11/0/2:883***
",883,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-883
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/38.1717,up,up,"***TO:NSU_NSB_CGN_003_IPOE_ET-11/0/2:1717***
",1717,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-1717
SLZ,NASGBU-FMAGG-001-SL295,100GE1/0/38.2636,up,up,"***TO::NSU_NSB_CGN_003_IPOE_ET-11/0/2:2636***
",2636,NSU_NSB_CGN_003_IPOE,ET-11/0/2,HSI-2636
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.26,up,up,OLT PROJECT8 BAYAN - DATA,26,SJN_BNG-002,ET-10/1/0,HSI-26
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.30,up,up,"TT/VDSL/OLT MTK-000 - SJN_BNG-002_XE-5/1/0 - DATA
",30,SJN_BNG-002,ET-10/1/0,HSI-60000030
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.50,up,up,"VDSL AURESPHM10 QCY-107-IS, QCY-106-IS, QCY-105-IS, QCY-104-IS, QCY-102-IS  - DATA M (FIO-AURESPHM10_FMC)
",50,SJN_BNG-002,ET-10/1/0,HSI-50
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.106,up,up,"***TO::SJN_BNG-002_ET-5/1/0:106***
",106,SJN_BNG-002,ET-10/1/0,HSI-60010106
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.118,up,up,"***TO::SJN_BNG-002_ET-5/1/0:118***
",118,SJN_BNG-002,ET-10/1/0,HSI-118
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.121,up,up,"***TO::SJN_BNG-002_ET-5/1/0:121***
",121,SJN_BNG-002,ET-10/1/0,HSI-121
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.713,up,up,"***TO::SJN_BNG-002_ET-5/1/0:713***
",713,SJN_BNG-002,ET-10/1/0,HSI-713
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.714,up,up,"***TO::SJN_BNG-002_ET-5/1/0:714***
",714,SJN_BNG-002,ET-10/1/0,HSI-714
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.722,up,up,"***To: SJN_BNG-002_ET-5/1/0:722***
",722,SJN_BNG-002,ET-10/1/0,HSI-722
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1042,up,up,"***To: SJN_BNG-002_ET-5/1/0:1042***
",1042,SJN_BNG-002,ET-10/1/0,HSI-1042
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1048,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1048***
",1048,SJN_BNG-002,ET-10/1/0,HSI-1048
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1126,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1126***
",1126,SJN_BNG-002,ET-10/1/0,HSI-1126
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1227,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1227***
",1227,SJN_BNG-002,ET-10/1/0,HSI-1227
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1502,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1502***
",1502,SJN_BNG-002,ET-10/1/0,HSI-1502
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1602,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1602***
",1602,SJN_BNG-002,ET-10/1/0,HSI-1602
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1617,up,up,"***To: SJN_BNG-002_ET-5/1/0:1617***
",1617,SJN_BNG-002,ET-10/1/0,HSI-1617
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1623,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1623***
",1623,SJN_BNG-002,ET-10/1/0,HSI-1623
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1629,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1629***
",1629,SJN_BNG-002,ET-10/1/0,HSI-1629
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1640,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1640***
",1640,SJN_BNG-002,ET-10/1/0,HSI-1640
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.1660,up,up,"***TO::SJN_BNG-002_ET-5/1/0:1660***
",1660,SJN_BNG-002,ET-10/1/0,HSI-1660
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2015,up,up,"OLT CAN-SAU-HM-01 - SJN_BNG-002_ET-5/1/0 (FIO-CANSAUHM01_FMC) - DATA M
",2015,SJN_BNG-002,ET-10/1/0,HSI-60002015
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2196,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2196***
",2196,SJN_BNG-002,ET-10/1/0,HSI-2196
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2214,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2214***
",2214,SJN_BNG-002,ET-10/1/0,HSI-2214
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2222,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2222***
",2222,SJN_BNG-002,ET-10/1/0,HSI-2222
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2240,up,up,"VDSL ADMGRD-LSA04-001-NCR7704 - SJN_BNG-002_ET-5/1/0 (FIO-ADMGRDLSA04001NCR7704_FMC) - DATA M
",2240,SJN_BNG-002,ET-10/1/0,HSI-60002240
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2271,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2271***
",2271,SJN_BNG-002,ET-10/1/0,HSI-60002271
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2302,up,up,"OLT ERM-VAL-HM-01 - SJN_BNG-002_ET-5/1/0 (FIO-ERMVALHM01_FMC) - DATA M
",2302,SJN_BNG-002,ET-10/1/0,HSI-60002302
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2304,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2304***
",2304,SJN_BNG-002,ET-10/1/0,HSI-60002304
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2316,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2316***
",2316,SJN_BNG-002,ET-10/1/0,HSI-60002316
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2317,up,up,"***To: SJN_BNG-002_ET-5/1/0:2317***
",2317,SJN_BNG-002,ET-10/1/0,HSI-60012317
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2321,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2321***
",2321,SJN_BNG-002,ET-10/1/0,HSI-60012321
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2447,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2447***
",2447,SJN_BNG-002,ET-10/1/0,HSI-2447
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2514,up,up,"***TO::SJN_BNG_002_ET-5/1/0:2514***
",2514,SJN_BNG-002,ET-10/1/0,HSI-60002514
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2515,up,up,"OLT ESP-ERM-HM-15-FTTx - SJN_BNG-002_ET-5/1/0 (FIO-ESPERMHM15FTTX_FMC) - DATA M
",2515,SJN_BNG-002,ET-10/1/0,HSI-60002515
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2517,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2517***
",2517,SJN_BNG-002,ET-10/1/0,HSI-60002517
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2590,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2590***
",2590,SJN_BNG-002,ET-10/1/0,HSI-60002590
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2595,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2595***
",2595,SJN_BNG-002,ET-10/1/0,HSI-60002595
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2610,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2610***
",2610,SJN_BNG-002,ET-10/1/0,HSI-60002610
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2612,up,up,"VDSL PJ8-HM-02 - SJN_BNG-002_ET-5/1/0 (FIO-PJ8HM02_FMC) - DATA M
",2612,SJN_BNG-002,ET-10/1/0,HSI-60002612
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2623,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2623***
",2623,SJN_BNG-002,ET-10/1/0,HSI-60002623
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2717,up,up,"***To: SJN_BNG-002_ET-5/1/0:2717***
",2717,SJN_BNG-002,ET-10/1/0,HSI-2717
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2718,up,up,"VDSL RSV-AUR-HM-01 - SJN_BNG-002_ET-5/1/0 (FIO-RSVAURHM01_FMC) - DATA_IPoE
",2718,SJN_BNG-002,ET-10/1/0,HSI-60002718
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2719,up,up,"VDSL RSV-AUR-HM-02 - SJN_BNG-002_ET-5/1/0 (FIO-RSVAURHM02_FMC) - DATA_IPoE
",2719,SJN_BNG-002,ET-10/1/0,HSI-60002719
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2720,up,up,"VDSL RSV-AUR-HM-03 - SJN_BNG-002_ET-5/1/0 (FIO-RSVAURHM03_FMC) - DATA_IPoE
",2720,SJN_BNG-002,ET-10/1/0,HSI-60002720
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2723,up,up,"VDSL PJ8-HM-01 - SJN_BNG-002_ET-5/1/0 (FIO-PJ8HM01_FMC) - DATA_IPoE
",2723,SJN_BNG-002,ET-10/1/0,HSI-60002723
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2724,up,up,"VDSL PJ8-HM-02 - SJN_BNG-002_ET-5/1/0 (FIO-PJ8HM02_FMC) - DATA_IPoE
",2724,SJN_BNG-002,ET-10/1/0,HSI-60002724
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2725,up,up,"VDSL PJ8-HM-02 - SJN_BNG-002_ET-5/1/0 (FIO-PJ8HM02_FMC) - DATA_IPoE
",2725,SJN_BNG-002,ET-10/1/0,HSI-60002725
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2728,up,up,"***To: SJN_BNG-002_ET-5/1/0:2728***
",2728,SJN_BNG-002,ET-10/1/0,HSI-2728
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2733,up,up,"VDSL BTS-HM-05 - SJN_BNG-002_ET-5/1/0 (FIO-BTSHM05_FMC) - DATA_IPoE
",2733,SJN_BNG-002,ET-10/1/0,HSI-60002733
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2734,up,up,"VDSL RSV-HM-11 - SJN_BNG-002_ET-5/1/0 (FIO-RSVHM11_FMC) - DATA_IPoE
",2734,SJN_BNG-002,ET-10/1/0,HSI-60002734
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2736,up,up,"VDSL RSV-HM-13 - SJN_BNG-002_ET-5/1/0 (FIO-RSVHM13_FMC) - DATA_IPoE
",2736,SJN_BNG-002,ET-10/1/0,HSI-60002736
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2737,up,up,"VDSL RSV-HM-12 - SJN_BNG-002_ET-5/1/0 (FIO-RSVHM12_FMC) - DATA_IPoE
",2737,SJN_BNG-002,ET-10/1/0,HSI-60002737
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2738,up,up,"VDSL RSV-HM-14 - SJN_BNG-002_ET-5/1/0 (FIO-RSVHM14_FMC) - DATA_IPoE
",2738,SJN_BNG-002,ET-10/1/0,HSI-60002738
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2742,up,up,"VDSL RSV-AUR-NM-01 - SJN_BNG-002_ET-5/1/0 (FIO-RSVAURNM01_FMC) - DATA_IPoE
",2742,SJN_BNG-002,ET-10/1/0,HSI-60002742
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2746,up,up,"VDSL RSV-HM-03 - SJN_BNG-002_ET-5/1/0 (FIO-RSVHM03_FMC) - DATA_IPoE
",2746,SJN_BNG-002,ET-10/1/0,HSI-60002746
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2747,up,up,"VDSL RSV-HM-10 - SJN_BNG-002_ET-5/1/0 (FIO-RSVHM10_FMC) - DATA_IPoE
",2747,SJN_BNG-002,ET-10/1/0,HSI-60002747
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2758,up,up,"***To: SJN_BNG-002_ET-5/1/0:2758***
",2758,SJN_BNG-002,ET-10/1/0,HSI-2758
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2776,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2776***
",2776,SJN_BNG-002,ET-10/1/0,HSI-2776
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2782,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2782***
",2782,SJN_BNG-002,ET-10/1/0,HSI-60002782
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2806,up,up,"***To: SJN_BNG-002_ET-5/1/0:2806***
",2806,SJN_BNG-002,ET-10/1/0,HSI-2806
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2863,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2863***
",2863,SJN_BNG-002,ET-10/1/0,HSI-60002863
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.2905,up,up,"***TO::SJN_BNG-002_ET-5/1/0:2905***
",2905,SJN_BNG-002,ET-10/1/0,HSI-60002905
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3024,up,up,"***To: SJN_BNG-002_ET-5/1/0:3024***
",3024,SJN_BNG-002,ET-10/1/0,HSI-3024
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3028,up,up,"***To: SJN_BNG-002_ET-5/1/0:3028***
",3028,SJN_BNG-002,ET-10/1/0,HSI-3028
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3047,up,up,"***To: SJN_BNG-002_ET-5/1/0:3047***
",3047,SJN_BNG-002,ET-10/1/0,HSI-3047
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3066,up,up,"***TO::SJN_BNG-002_ET-5/1/0:3066***
",3066,SJN_BNG-002,ET-10/1/0,HSI-60003066
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3072,up,up,"IT/IH-ATZ-6278/VDSL ARCOVI-LSA01-001-NCR7604-A1 - SJN_BNG-002_ET-10/1/0 (FIO-ARCOVILSA01001NCR7604A1_FMC) - DATA M
",3072,SJN_BNG-002,ET-10/1/0,HSI-60003072
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3076,up,up,"VDSL VERTIS-LSA01-001-NCR5069 - SJN_BNG-002_ET-5/1/0 (FIO-VERTISLSA01001NCR5069_FMC) - DATA M
",3076,SJN_BNG-002,ET-10/1/0,HSI-60003076
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3081,up,up,"***TO::SJN_BNG-002_ET-5/1/0:3081***
",3081,SJN_BNG-002,ET-10/1/0,HSI-60003081
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3084,up,up,"OLT FVCYBC-LSA06-001-NCR8407 (FIO-FVCYBCLSA06001NCR8407_FMC) - DATA M
",3084,SJN_BNG-002,ET-10/1/0,HSI-60003084
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3095,up,up,"***TO::SJN_BNG-002_ET-5/1/0:3095***
",3095,SJN_BNG-002,ET-10/1/0,HSI-3095
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3108,up,up,"VDSL WLTRQC-LSA04-001-NCR9628 - SJN_BNG-002_ET-5/1/0 (FIO-WLTRQCLSA04001NCR9628_FMC) - DATA M
",3108,SJN_BNG-002,ET-10/1/0,HSI-60003108
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3157,up,up,"***TO::SJN_BNG-002_ET-5/1/0:3157***
",3157,SJN_BNG-002,ET-10/1/0,HSI-3157
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3160,up,up,"***TO::SJN_BNG-002_ET-5/1/0:3160***
",3160,SJN_BNG-002,ET-10/1/0,HSI-3160
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3225,up,up,"***TO::SJN_BNG-002_ET-5/1/0:3225***
",3225,SJN_BNG-002,ET-10/1/0,HSI-3225
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3248,up,up,"***To: SJN_BNG-002_ET-5/1/0:3248***
",3248,SJN_BNG-002,ET-10/1/0,HSI-3248
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3274,up,up,"OLT CYBTWR-LSA06-001-NCR8161 - SJN_BNG-002_ET-10/1/0 (FIO-CYBTWRLSA06001NCR8161_FMC) - DATA M
",3274,SJN_BNG-002,ET-10/1/0,HSI-60003274
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3276,up,up,"OLT GATWML-LSA06-001-NCR10256 (FIO-GATWMLLSA06NCR10256_FMC) - DATA M
",3276,SJN_BNG-002,ET-10/1/0,HSI-60003276
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3598,up,up,"***To: SJN_BNG-002_ET-5/1/0:3598***
",3598,SJN_BNG-002,ET-10/1/0,HSI-3598
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3700,up,up,"***TO::SJN_BNG-002_ET-5/1/0:3700***
",3700,SJN_BNG-002,ET-10/1/0,HSI-3700
NCR,SANJUAN-NCR1660-AGGFMN-X16A-01,100GE6/0/0.3879,up,up,"***TO::SJN_BNG-002_ET-5/1/0:3879***
",3879,SJN_BNG-002,ET-10/1/0,HSI-3879
