Region,SIP AGG,SIP Interface,StatusPhysical,StatusProtocol,Description,SIP VLAN,SIP VSI,SIP IP
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1622,up,up,"VDSL BON-VAL-HM-01 (FIO-BONVALHM01_FMC) - SIP
",1622,SIP-60001622,100.99.180.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1644,up,up,SIP-1644,1644,SIP-1644,10.18.8.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1648,up,up,"VDSL SUCHM04 01 (FIO-SUCHM04_FMC) - SIP
",1648,SIP-1648,100.121.92.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1692,up,up,SIP-1692,1692,SIP-1692,10.18.12.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1694,up,up,"VDSL BONI-OGP-HM-03 (FIO-BONIOGPHM03_FMC) - SIP
",1694,SIP-60001694,10.61.40.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1728,up,up,SIP-1728,1728,SIP-1728,10.17.96.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1748,up,up,SIP-1748,1748,SIP-1748,10.15.75.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1864,up,up,"VAL2-ERM-HM-03 (FIO-VAL2ERMHM03_FMC) - SIP
",1864,SIP-1864,10.18.144.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1868,up,up,"OLT ERM-HM-04 FTTx (FIO-ERMHM04FTTX_FMC) - SIP
",1868,SIP-60011868,10.118.144.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1868,up,up,"OLT ERM-HM-04 FTTx (FIO-ERMHM04FTTX_FMC) - SIP
",1868,SIP-60011869,10.118.144.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1870,up,up,"OLT SUC-SUS-HM-05 FTTx (FIO-SUCSUSHM05FTTX_FMC) - SIP
",1870,SIP-60001870,10.118.96.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1874,up,up,"VDSL VAL2-ERM-HM-01 (FIO-VAL2ERMHM01_FMC) - SIP
",1874,SIP-60001874,10.60.224.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1934,up,up,"VAL2-MND-HM-01 (FIO-VAL2MNDHM01_FMC) - SIP
",1934,SIP-1934,100.120.224.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1934,up,up,"VAL2-MND-HM-01 (FIO-VAL2MNDHM01_FMC) - SIP
",1934,SIP-1957,100.120.224.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1980,up,up,SIP-1980,1980,SIP-1980,10.15.9.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.1992,up,up,"OLT BCR-SUS-HM-01 (FIO-BCRSUSHM01_FMC) - SIP
",1992,SIP-60001992,100.79.224.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2056,up,up,"VDSL LSP-FGU-HM-01 (FIO-LSPFGUHM01_FMC) - SIP
",2056,SIP-60002056,100.99.140.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2062,up,up,"VDSL VAL1-MND-HM-09 (FIO-VAL1MNDHM09_FMC) - SIP
",2062,SIP-60002062,10.119.138.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2086,up,up,SIP-2086,2086,SIP-2086,100.109.176.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2088,up,up,SIP-2088,2088,SIP-2088,10.17.216.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2132,up,up,"MND-HM-49 (FIO-MNDHM49_FMC) - SIP
",2132,SIP-2132,100.120.112.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2148,up,up,"VAL1-MND-HM-07 (FIO-VAL1MNDHM07_FMC) - SIP
",2148,SIP-2148,100.120.144.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2152,up,up,"BONI-OGP-HM-05 (FIO-BONIOGPHM05_FMC) - SIP
",2152,SIP-2152,100.121.148.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2164,up,up,"VAL1-LSP-HM-02 (FIO-VAL1LSPHM02_FMC) - SIP
",2164,SIP-2164,100.117.76.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2174,up,up,"VAL1-GLO-HM-01 (FIO-VAL1GLOHM01_FMC) - SIP
",2174,SIP-2174,100.119.184.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2176,up,up,"VAL1-VAL2-HM-06 (FIO-VAL1VAL2HM06_FMC) - SIP
",2176,SIP-2176,100.120.160.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2182,up,up,"VDSL BONIAURHM01 01 (FIO-BONIAURHM01_FMC) - SIP
",2182,SIP-2182,10.19.244.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2184,up,up,"ERM-SUC-HM-01 (FIO-ERMSUCHM01_FMC) - SIP
",2184,SIP-2184,100.121.172.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2204,up,up,"OLT BONI-OGP-HM-09 (FIO-BONIOGPHM09_FMC) - SIP
",2204,SIP-60002204,10.119.248.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2206,up,up,"VDSL VAL1-HM-13 (FIO-VAL1HM13_FMC) - SIP
",2206,SIP-60002206,10.119.180.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2264,up,up,SIP-2264,2264,SIP-2264,10.15.81.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2268,up,up,SIP-2268,2268,SIP-2268,10.15.80.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2276,up,up,SIP-2276,2276,SIP-2276,100.111.170.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2286,up,up,"ERM-VAL2-HM-02 (FIO-ERMVAL2HM02_FMC) - SIP
",2286,SIP-60002286,100.98.132.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2288,up,up,"VAL1-MND-HM-09 (FIO-VAL1MNDHM09_FMC) - SIP
",2288,SIP-60002288,100.98.140.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2294,up,up,"WCCENT-LSA01-001-NCR5078 (FIO-WCCENTLSA01001NCR5078_FMC) - SIP
",2294,SIP-2294,100.119.176.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2310,up,up,"VDSL FINCENLSA01001NCR7645A1 01 (FIO-FINCENLSA01001NCR7645A1_FMC) - SIP
",2310,SIP-2310,10.14.231.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2312,up,up,"VDSL ERM-VAL1-HM-03 (FIO-ERMVAL1HM03_FMC) - SIP
",2312,SIP-60012312,10.119.157.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2320,up,up,"OLT VAL1-MND-HM-01 (FIO-VAL1MNDHM01_FMC) - SIP
",2320,SIP-60022320,10.117.128.0/18
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2322,up,up,"OLT MND-HM-48 (FIO-MNDHM48_FMC) - SIP
",2322,SIP-60002322,10.117.192.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2324,up,up,"VDSL VAL1-ERM-HM-08 (FIO-VAL1ERMHM08_FMC) - SIP
",2324,SIP-60002324,10.119.16.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2326,up,up,"OLT VAL1-SUC-HM-03 (FIO-VAL1SUCHM03_FMC) - SIP
",2326,SIP-60012326,10.119.32.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2328,up,up,"OLT VAL2-ERM-HM-02 (FIO-VAL2ERMHM02_FMC) - SIP
",2328,SIP-60012328,10.119.192.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2336,up,up,"LTI-FGU-HM-02 (FIO-LTIFGUHM02_FMC) - SIP
",2336,SIP-60002336,100.98.48.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2340,up,up,"VAL2-MND-HM-13 (FIO-VAL2MNDHM13_FMC) - SIP
",2340,SIP-60002340,100.98.80.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2376,up,up,"PBCOM1-LSA01-001-NCR833 (FIO-PBCOM1LSA01001NCR833_FMC) - SIP
",2376,SIP-2376,100.119.177.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2382,up,up,"EHELN-LSA01-001-NCR2076 (FIO-EHELNLSA01001NCR2076_FMC) - SIP
",2382,SIP-2382,100.119.178.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2408,up,up,"LSP-FGU-HM-03 (FIO-LSPFGUHM03_FMC) - SIP
",2408,SIP-60002408,100.98.128.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2416,up,up,SIP-2416,2416,SIP-2416,10.15.152.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2418,up,up,"OLT CHATAM-LSA01-001 (FIO-CHATAMLSA01001NCR7400A1_FMC) - SIP
",2418,SIP-2418,10.15.42.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2420,up,up,"LTI-FGU-HM-02 (FIO-LTIFGUHM02_FMC) - SIP
",2420,SIP-60002420,100.98.192.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2428,up,up,SIP-2428,2428,SIP-2428,100.111.112.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2430,up,up,SIP-2430,2430,SIP-2430,100.111.154.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2432,up,up,SIP-2432,2432,SIP-2432,100.111.153.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2444,up,up,"OLT IBPPSG-LSA01-001 (FIO-IBPPSGLSA01001NCR7428A1_FMC) - SIP
",2444,SIP-2444,10.15.128.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2446,up,up,SIP-2446,2446,SIP-2446,10.14.98.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2450,up,up,"VAL1-VAL2-HM-08 (FIO-VAL1VAL2HM08_FMC) - SIP
",2450,SIP-60002450,100.98.148.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2464,up,up,"VDSL BONI-OGP-HM-11 (FIO-BONIOGPHM11_FMC) - SIP
",2464,SIP-60002464,10.119.162.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2468,up,up,"VDSL MND-HM-49 (FIO-MNDHM49_FMC) - SIP
",2468,SIP-60002468,10.119.163.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2470,up,up,"OLT BONI-OGP-HM-09 (FIO-BONIOGPHM09_FMC) - SIP
",2470,SIP-60012470,10.119.0.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2502,up,up,"SUS-SUC-HM-01-FTTX (FIO-SUSSUCHM01FTTX_FMC) - SIP
",2502,SIP-60002502,100.97.132.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2512,up,up,"OLT TAL-SUC-HM-11-FTTx (FIO-TALSUCHM11FTTx_FMC) - SIP
",2512,SIP-60012512,100.78.128.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2654,up,up,"BCR-HM-01 (FIO-BCRHM01_FMC) - SIP
",2654,SIP-2654,100.74.112.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2794,up,up,"BON-HM-01 (FIO-BONHM01_FMC) - SIP
",2794,SIP-60002794,100.98.196.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2812,up,up,"FGU-ALU-HM-04 (FIO-FGUALUHM04_FMC) - SIP
",2812,SIP-2812,100.117.84.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2818,up,up,"BONI-NM-01 (FIO-BONINM01_FMC) - SIP
",2818,SIP-2818,100.118.240.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2830,up,up,"VAL-HM-05-FTTx (FIO-VALHM05FTTX_FMC) - SIP
",2830,SIP-60002830,100.99.16.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2868,up,up,"VAL-HM-01-FTTx (FIO-VALHM01FTTX_FMC) - SIP
",2868,SIP-60002868,100.96.144.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2868,up,up,"VAL-HM-01-FTTx (FIO-VALHM01FTTX_FMC) - SIP
",2868,SIP-60002870,100.96.144.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2870,up,up,"SUC-ERM-HM-02-FTTx (FIO-SUCERMHM02FTTX_FMC) - SIP
",2870,SIP-60002870,100.96.160.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2872,up,up,"OLT BON-MAL-HM-01-FTTX_PTR_001_GPONA_01 (FIO-BONMALHM01FTTX_FMC) - SIP
",2872,SIP-60002872,100.98.4.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2874,up,up,"VAL-SUN-HM-01-FTTx (FIO-VALSUNHM01FTTX_FMC) - SIP
",2874,SIP-60002874,100.97.88.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2876,up,up,"SUC-HM-01-FTTx (FIO-SUCHM01FTTX_FMC) - SIP
",2876,SIP-60002876,100.97.32.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2878,up,up,"VAL-SUS-HM-01-FTTx (FIO-VALSUSHM01FTTX_FMC) - SIP
",2878,SIP-60002878,100.98.40.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2880,up,up,"VAL-ERM-HM-01-FTTx (FIO-VALERMHM01FTTX_FMC) - SIP
",2880,SIP-60002880,100.96.64.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2892,up,up,"VAL1-MND-HM-09 (FIO-VAL1MNDHM09_FMC) - SIP
",2892,SIP-60012892,100.98.112.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2896,up,up,"BONI-OGP-HM-09 (FIO-BONIOGPHM09_FMC) - SIP
",2896,SIP-2896,10.19.236.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2900,up,up,"VAL1-SUC-HM-06 (FIO-VAL1SUCHM06_FMC) - SIP
",2900,SIP-2900,10.31.64.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2910,up,up,"VDSL REDEMP-VAL-NM-01 (FIO-REDEMPVALNM01_FMC) - SIP
",2910,SIP-60002910,100.98.240.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2920,up,up,"VAL1-EM-08 (FIO-VAL1EM08_FMC) - SIP
",2920,SIP-2920,100.121.188.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2924,up,up,"VAL2-SUC-HM-02 (FIO-VAL2SUCHM02_FMC) - SIP
",2924,SIP-2924,10.19.248.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.2952,up,up,"BAC-VAL1-HM-01 (FIO-BACVAL1HM01_FMC) - SIP
",2952,SIP-2952,10.14.232.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3048,up,up,"SUC-HM-04 (FIO-SUCHM04_FMC) - SIP
",3048,SIP-3048,100.117.88.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3050,up,up,"VAL1-ERM-HM-01 (FIO-VAL1ERMHM01_FMC) - SIP
",3050,SIP-3050,100.117.32.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3056,up,up,"VDSL SUC-VAL-HM-01 (FIO-SUCVALHM01_FMC) - SIP
",3056,SIP-60003056,10.119.8.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3060,up,up,SIP-3060,3060,SIP-3060,10.18.16.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3060,up,up,SIP-3060,3060,SIP-3061,10.18.16.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3062,up,up,SIP-3062,3062,SIP-3062,10.18.56.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3114,up,up,"VDSL AUR-OGP-HM-01 (FIO-AUROGPHM01_FMC) - SIP
",3114,SIP-60003114,10.119.126.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3116,up,up,"MKT-VAL2-NM-01 (FIO-MKTVAL2NM01_FMC) - SIP
",3116,SIP-60003116,100.98.244.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3118,up,up,"BON-MKT-NM-01 (FIO-BONMKTNM01_FMC) - SIP
",3118,SIP-60003118,100.98.248.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3136,up,up,"OLT PLMBCH-LSA06-001-NCR10338 (FIO-PLMBCHLSA06001NCR10338_FMC) - SIP
",3136,SIP-60003136,100.91.232.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3140,up,up,"OLT BAC-VAL1-HM-01 (FIO-BACVAL1HM01_FMC) - SIP
",3140,SIP-60023140,10.119.116.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3216,up,up,OLT/VDSL - (FIO-_FMC) - SIP,3216,SIP-60003216,100.91.126.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3250,up,up,"VAL-MCK-HM-01-FTTX (FIO-VALMCKHM01FTTX_FMC) - SIP
",3250,SIP-60003250,100.97.160.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3250,up,up,"VAL-MCK-HM-01-FTTX (FIO-VALMCKHM01FTTX_FMC) - SIP
",3250,SIP-60013251,100.97.160.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3252,up,up,"AUR-HM-04 (FIO-AURHM04_FMC) - SIP
",3252,SIP-3252,100.113.176.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3254,up,up,SIP-3254,3254,SIP-3254,10.14.38.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3256,up,up,SIP-3256,3256,SIP-3256,10.14.42.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3258,up,up,"BAC-VAL1-HM-01 (FIO-BACVAL1HM01_FMC) - SIP
",3258,SIP-3258,10.14.54.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3260,up,up,"BAC-VAL1-HM-01 (FIO-BACVAL1HM01_FMC) - SIP
",3260,SIP-3260,10.14.58.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3262,up,up,"BAC-VAL1-HM-01 (FIO-BACVAL1HM01_FMC) - SIP
",3262,SIP-3262,10.14.62.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3266,up,up,SIP-3266,3266,SIP-3266,10.14.68.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3268,up,up,SIP-3268,3268,SIP-3268,10.14.72.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3270,up,up,SIP-3270,3270,SIP-3270,10.14.76.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3274,up,up,SIP-3274,3274,SIP-3274,10.14.48.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3276,up,up,SIP-3276,3276,SIP-3276,10.14.84.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3278,up,up,SIP-3278,3278,SIP-3278,10.14.80.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3280,up,up,SIP-3280,3280,SIP-3280,10.14.92.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3292,up,up,SIP-3292,3292,SIP-3292,10.14.94.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3294,up,up,SIP-3294,3294,SIP-3294,10.14.44.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3298,up,up,SIP-3298,3298,SIP-3298,10.14.88.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3314,up,up,"SUN-VAL-HM-01-FTTX (FIO-SUNVALHM01FTTX_FMC) - SIP
",3314,SIP-60003314,100.96.0.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3328,up,up,"VDSL OGP-HM-03 (FIO-OGPHM03_FMC) - SIP
",3328,SIP-60003328,100.99.96.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3348,up,up,SIP-3348,3348,SIP-3348,100.108.76.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3354,up,up,"OLT DELACOS2-HG-01 FTTx (FIO-DELACOS2HG01FTTX_FMC) - SIP
",3354,SIP-60003354,10.119.134.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3356,up,up,"OLT NEWALAB-HG-01 FTTx (FIO-NEWALABHG01FTTX_FMC) - SIP
",3356,SIP-60003356,10.119.109.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3358,up,up,"OLT EASTBAY-HG-01-FTTx (FIO-EASTBAYHG01FTTX_FMC) - SIP
",3358,SIP-60003358,10.119.60.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3360,up,up,"OLT FORBES45WD-HG-01-FTTx (FIO-FORBES45WDHG01FTTX_FMC) - SIP
",3360,SIP-60003360,10.61.160.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3362,up,up,"OLT/VDSL VAL2-SUC-HM-01 (FIO-VAL2SUCHM01_FMC) - SIP
",3362,SIP-60013362,10.119.179.0/24
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3366,up,up,"VDSL VAL1-ERM-HM-04 (FIO-VAL1ERMHM04_FMC) - SIP
",3366,SIP-60003366,100.99.184.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3366,up,up,"VDSL VAL1-ERM-HM-04 (FIO-VAL1ERMHM04_FMC) - SIP
",3366,SIP-60003370,100.99.184.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3370,up,up,"MAL-NM-01 (FIO-MALNM01_FMC) - SIP
",3370,SIP-60003370,100.98.212.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3372,up,up,"MAL-BON-HM-03 (FIO-MALBONHM03_FMC) - SIP
",3372,SIP-60003372,100.98.220.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3378,up,up,"VDSL FGU-ALU-04 (FIO-FGUALU04_FMC) - SIP
",3378,SIP-60003378,100.99.196.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3384,up,up,"VDSL VAL2-MND-HM-12 (FIO-VAL2MNDHM12_FMC) - SIP
",3384,SIP-60003384,100.99.212.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3386,up,up,"VDSL BONI-OGP-HM-08 (FIO-BONIOGPHM08_FMC) - SIP
",3386,SIP-60003386,100.99.228.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3398,up,up,"OLT REGENCY-HG-01 FTTx (FIO-REGENCYHG01FTTX_FMC) - SIP
",3398,SIP-60013398,10.119.120.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3406,up,up,"VDSL KENTTOWER-NM-01-FTTx (FIO-KENTTOWERNM01FTTX_FMC) - SIP
",3406,SIP-60003406,10.152.128.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3440,up,up,"VDSL SUC-HM-06 (FIO-SUCHM06_FMC) - SIP
",3440,SIP-60003440,100.79.144.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3442,up,up,"VDSL VAL1-MND-HM-04 (FIO-VAL1MNDHM04_FMC) - SIP
",3442,SIP-60003442,100.79.152.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3446,up,up,"VDSL VAL1-ERM-HM-05 (FIO-VAL1ERMHM05_FMC) - SIP
",3446,SIP-60003446,100.79.176.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3450,up,up,"OLT SUC-HM-17-FTTx (FIO-SUCHM17FTTX_FMC) - SIP
",3450,SIP-60003450,100.79.156.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3504,up,up,SIP-3504,3504,SIP-3504,10.204.228.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3508,up,up,SIP-3508,3508,SIP-3508,10.18.92.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3510,up,up,SIP-3510,3510,SIP-3510,10.18.36.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3520,up,up,SIP-3520,3520,SIP-3520,10.18.4.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3522,up,up,SIP-3522,3522,SIP-3522,10.14.184.0/22
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3536,up,up,SIP-3536,3536,SIP-3536,10.17.51.32/27
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3540,up,up,SIP-3540,3540,SIP-3540,10.17.8.0/21
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3546,up,up,SIP-3546,3546,SIP-3546,10.15.120.0/23
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3556,up,up,"OLT PILARVILL-HG-01-FTTx (FIO-PILARVILLHG01FTTX_FMC) - SIP
",3556,SIP-60003556,10.75.0.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3556,up,up,"OLT PILARVILL-HG-01-FTTx (FIO-PILARVILLHG01FTTX_FMC) - SIP
",3556,SIP-60003557,10.75.0.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3559,up,up,"OLT SUC-HM-04 (FIO-SUCHM04_FMC) - SIP
",3559,SIP-60003559,10.75.64.0/18
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3560,up,up,"OLT SIGNALVI3-HG-01-FTTx (FIO-SIGNALVI3HG01FTTX_FMC) - SIP
",3560,SIP-60003560,10.75.128.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3562,up,up,"OLT REDEMPTOR-HG-01-FTTx (FIO-REDEMPTORHG01FTTX_FMC) - SIP
",3562,SIP-60003562,10.60.0.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3566,up,up,"OLT TALONUNO-HG-01 FTTx (FIO-TALONUNOHG01FTTX_FMC) - SIP
",3566,SIP-60003566,10.75.192.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3568,up,up,"OLT SERENDIST2-HG-01-FTTx (FIO-SERENDIST2HG01FTTX_FMC) - SIP
",3568,SIP-60013568,10.119.80.0/20
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3574,up,up,"OLT AEROPARK-HG-01-FTTx (FIO-AEROPARKHG01FTTX_FMC) - SIP
",3574,SIP-60003574,10.60.32.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3584,up,up,SIP-3584,3584,SIP-3584,10.24.128.0/19
NCR,THEODR-FMAGG-002-NCR4101,VE1/0/0.3636,up,up,"OLT SRESIDENCES-HG-01-FTTx (FIO-SRESIDENCESHG01FTTX_FMC) - SIP
",3636,SIP-60003636,10.119.56.0/22
